flight_id,departure_time,airline,origin_airport,destination_airport,origin_lat,origin_lon,dest_lat,dest_lon,flight_class,distance_km,scheduled_duration_min,actual_duration_min,delay_min,ticket_price_usd,passengers,on_time,cancellation_reason
FL5787,2024-05-22 - 10:55:33,Ryanair,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,Economy,11159.0,653,624.0,17.0,864.75,371,Yes,
FL6544,2023-06-10 - 05:58:35,British Airways,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,Economy,692.0,863,207.0,70.0,985.44,328,Yes,
FL3255,2023-04-16 - 00:16:48,British Airways,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Economy,1399.0,674,152.0,0.0,382.59,415,Yes,
FL3472,2024-05-13 - 01:07:14,Emirates,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,6712.0,438,539.0,2.0,540.14,336,No,
FL1623,2024-06-26 - 01:18:26,Ryanair,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,5030.0,865,553.0,,107.59,308,Yes,
FL1815,2023-09-05 - 15:46:55,Delta,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,3944.0,541,122.0,9.0,358.18,307,Yes,
FL5997,2023-10-16 - 00:33:37,Lufthansa,NRT,DXB,35.772,140.3929,25.2532,55.3657,Economy,14487.0,530,934.0,6.0,92.75,313,Yes,
FL7806,2024-06-15 - 17:38:59,Emirates,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,10463.0,452,395.0,0.0,267.8,371,No,
FL3668,2023-07-02 - 09:42:43,Air France,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,4008.0,863,693.0,1.0,337.29,271,Yes,
FL9659,2023-10-06 - 00:11:12,Ryanair,LAX,ORD,33.9425,-118.4081,41.9742,-87.9073,Economy,6702.0,274,579.0,0.0,84.44,96,No,
FL5050,2023-03-15 - 18:01:24,Air France,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Economy,3174.0,63,505.0,14.0,1397.64,160,Yes,
FL7290,2023-09-20 - 05:24:58,Lufthansa,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,12911.0,292,361.0,95.0,568.14,283,No,
FL1501,2024-04-17 - 20:32:41,Air France,JFK,CDG,40.6413,-73.7781,49.0097,2.5479,Business,5692.0,138,,0.0,493.0,125,Yes,
FL2861,2023-04-05 - 16:37:21,American,JFK,FRA,40.6413,-73.7781,50.0379,8.5622,Economy,12235.0,491,370.0,61.0,1663.15,86,Yes,
FL9881,2023-05-13 - 00:33:37,British Airways,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Economy,9520.0,878,324.0,14.0,584.0,320,Yes,
FL2483,2024-06-09 - 01:24:02,Lufthansa,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,7966.0,485,,1.0,737.7,123,Early,
FL4872,2024-01-28 - 10:16:20,Delta,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,5062.0,82,809.0,0.0,,219,Yes,
FL4571,2023-04-04 - 11:29:10,American,ORD,JFK,41.9742,-87.9073,40.6413,-73.7781,Economy,9191.0,715,415.0,10.0,720.91,410,Yes,
FL3596,2023-05-11 - 12:08:24,Ryanair,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Economy,9290.0,138,720.0,0.0,288.34,139,No,
FL1970,2023-07-20 - 07:28:14,American,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Economy,7243.0,153,895.0,0.0,389.7,183,Yes,
FL2856,2023-04-23 - 07:05:50,Delta,DXB,LHR,25.2532,55.3657,51.47,-0.4543,Economy,6255.0,573,309.0,38.0,259.77,311,Yes,
FL7972,2023-06-21 - 18:46:13,American,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Business,12884.0,229,267.0,65.0,383.57,93,Yes,
FL3965,2023-12-01 - 03:44:07,Lufthansa,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,3767.0,632,368.0,,311.4,131,Yes,Crew
FL4031,2023-02-24 - 22:24:44,Emirates,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Economy,1663.0,501,676.0,0.0,212.14,250,No,
FL6048,2024-05-28 - 19:53:27,Emirates,LHR,NRT,51.47,-0.4543,35.772,140.3929,Business,674.0,104,137.0,0.0,301.48,183,No,
FL4311,2023-07-08 - 11:23:34,Air France,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Business,3276.0,103,728.0,13.0,,228,No,
FL2036,2024-02-06 - 20:04:40,United,NRT,SIN,35.772,140.3929,1.3644,103.9915,Business,848.0,377,875.0,,51.24,412,Yes,
FL1868,2024-06-08 - 18:07:00,Delta,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Business,12364.0,373,,4.0,411.19,259,No,
FL4565,2023-10-10 - 20:43:53,United,CDG,NRT,49.0097,2.5479,35.772,140.3929,Business,13084.0,151,698.0,18.0,499.72,408,No,
FL4962,2024-05-25 - 04:28:56,Air France,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,4750.0,534,564.0,12.0,284.21,384,Yes,
FL3464,2023-03-31 - 20:04:40,American,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Economy,13265.0,470,241.0,0.0,762.2,338,No,
FL4779,2023-11-19 - 00:22:24,British Airways,CDG,NRT,49.0097,2.5479,35.772,140.3929,Economy,1059.0,502,63.0,3.0,196.82,262,No,
FL1037,2023-05-20 - 21:56:43,Ryanair,ORD,LAX,41.9742,-87.9073,33.9425,-118.4081,Economy,9000.0,880,912.0,17.0,651.83,318,Yes,
FL2296,2023-12-28 - 04:00:56,United,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,5217.0,785,,4.0,,91,Yes,
FL2979,2023-11-01 - 17:10:58,British Airways,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,1251.0,556,415.0,23.0,238.68,319,No,
FL7083,2023-04-25 - 10:05:08,Lufthansa,FRA,NRT,50.0379,8.5622,35.772,140.3929,Economy,12061.0,428,733.0,14.0,715.69,269,No,
FL1932,2023-10-31 - 04:45:45,Ryanair,FRA,ORD,50.0379,8.5622,41.9742,-87.9073,Business,12148.0,450,,69.0,393.56,228,No,
FL3241,2023-02-01 - 20:49:29,Lufthansa,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,4262.0,638,533.0,46.0,246.91,247,No,
FL1712,2023-02-08 - 05:47:23,American,LHR,NRT,51.47,-0.4543,35.772,140.3929,Economy,772.0,850,802.0,50.0,360.07,264,Yes,Operational
FL9734,2024-06-07 - 20:15:52,Air France,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,5239.0,205,931.0,0.0,416.41,234,Yes,
FL3022,2023-08-04 - 18:57:25,United,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,9177.0,353,702.0,0.0,460.11,257,No,
FL8856,2023-04-18 - 17:50:11,Ryanair,LAX,FRA,33.9425,-118.4081,50.0379,8.5622,Economy,6446.0,231,280.0,40.0,1114.13,387,Yes,
FL1205,2024-01-07 - 18:57:25,American,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Economy,1607.0,264,872.0,6.0,486.01,195,Yes,Crew
FL4680,2023-07-26 - 23:43:11,Delta,LHR,CDG,51.47,-0.4543,49.0097,2.5479,Economy,7787.0,71,168.0,0.0,242.64,405,No,
FL6651,2024-06-02 - 23:43:11,Emirates,LHR,CDG,51.47,-0.4543,49.0097,2.5479,Business,12078.0,744,684.0,23.0,109.64,83,Yes,
FL8615,2024-04-18 - 18:23:48,Air France,DXB,NRT,25.2532,55.3657,35.772,140.3929,Business,4854.0,860,740.0,95.0,97.26,323,Yes,
FL8613,2023-03-05 - 10:21:56,Delta,LHR,SIN,51.47,-0.4543,1.3644,103.9915,Economy,7586.0,330,,9.0,839.1,407,No,
FL3475,2023-08-17 - 05:36:11,United,SYD,DXB,-33.9399,151.1753,25.2532,55.3657,Economy,12661.0,820,925.0,0.0,1039.64,283,Yes,
FL8093,2023-02-12 - 11:45:59,Emirates,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,9077.0,316,193.0,0.0,300.82,379,No,
FL7217,2024-02-03 - 04:40:09,British Airways,FRA,CDG,50.0379,8.5622,49.0097,2.5479,Business,6590.0,291,878.0,22.0,272.76,248,Early,
FL3141,2024-01-06 - 13:49:15,Delta,LHR,NRT,51.47,-0.4543,35.772,140.3929,Business,2938.0,129,403.0,19.0,504.15,172,Yes,
FL2550,2023-10-12 - 09:09:06,United,JFK,LAX,40.6413,-73.7781,33.9425,-118.4081,Economy,1179.0,730,399.0,24.0,894.73,185,Early,
FL8691,2024-04-03 - 06:54:37,British Airways,JFK,CDG,40.6413,-73.7781,49.0097,2.5479,Economy,5645.0,187,417.0,0.0,245.02,178,Yes,
FL1840,2024-02-09 - 20:55:05,Emirates,NRT,SIN,35.772,140.3929,1.3644,103.9915,Economy,955.0,647,806.0,11.0,605.46,340,Yes,
FL4933,2023-08-19 - 08:35:29,Lufthansa,DXB,SIN,25.2532,55.3657,1.3644,103.9915,Business,4795.0,593,146.0,26.0,215.12,372,No,
FL6773,2024-03-27 - 14:39:41,British Airways,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Business,11203.0,61,825.0,43.0,,181,Early,
FL9246,2023-08-11 - 11:12:22,Air France,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Economy,13976.0,534,312.0,19.0,1451.64,315,Yes,
FL1111,2023-06-29 - 08:52:17,British Airways,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,9281.0,257,67.0,0.0,189.72,160,No,
FL5369,2023-01-04 - 00:50:25,Ryanair,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,9269.0,604,769.0,23.0,409.8,132,No,
FL2324,2024-04-16 - 22:41:33,Ryanair,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,9388.0,647,199.0,0.0,630.78,254,Yes,
FL6835,2023-12-31 - 04:51:21,British Airways,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,1917.0,153,894.0,0.0,272.21,100,No,
FL1700,2023-03-27 - 14:06:04,Emirates,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Economy,10358.0,895,417.0,37.0,546.37,202,Yes,
FL9023,2023-03-30 - 07:39:27,Delta,FRA,SIN,50.0379,8.5622,1.3644,103.9915,Economy,3877.0,115,437.0,0.0,1289.2,355,No,
FL7197,2023-07-09 - 23:48:47,American,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Business,5632.0,642,,0.0,156.0,389,No,
FL2091,2023-08-31 - 04:40:09,Emirates,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,4654.0,881,768.0,0.0,564.25,195,No,
FL6387,2023-08-10 - 13:21:14,United,SIN,LAX,1.3644,103.9915,33.9425,-118.4081,Economy,10290.0,460,391.0,19.0,944.24,289,No,
FL5125,2023-02-09 - 03:38:31,Lufthansa,SYD,FRA,-33.9399,151.1753,50.0379,8.5622,Economy,14497.0,717,313.0,0.0,539.57,119,Yes,
FL2698,2023-12-22 - 16:54:09,Lufthansa,LAX,JFK,33.9425,-118.4081,40.6413,-73.7781,Economy,10089.0,200,355.0,0.0,,246,Yes,
FL3168,2023-04-09 - 00:44:49,United,NRT,SIN,35.772,140.3929,1.3644,103.9915,Business,5685.0,876,678.0,,2165.13,304,Yes,
FL3805,2023-10-24 - 19:47:51,Delta,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,806.0,701,816.0,0.0,349.13,126,Early,
FL2006,2023-11-24 - 18:46:13,Ryanair,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Business,3343.0,739,624.0,0.0,1347.86,108,Yes,
FL4819,2024-04-25 - 03:21:42,British Airways,NRT,LAX,35.772,140.3929,33.9425,-118.4081,Economy,5100.0,596,216.0,21.0,466.2,392,No,
FL5167,2024-05-31 - 20:43:53,Delta,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Business,1891.0,649,724.0,0.0,644.17,297,Yes,
FL7910,2024-02-03 - 19:14:14,Air France,SIN,CDG,1.3644,103.9915,49.0097,2.5479,First,7197.0,420,,0.0,236.38,404,Early,
FL4371,2023-08-13 - 21:28:42,Lufthansa,LAX,CDG,33.9425,-118.4081,49.0097,2.5479,Economy,13630.0,198,,22.0,671.1,191,No,
FL9126,2024-02-07 - 03:21:42,Delta,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,6139.0,717,290.0,0.0,355.36,347,Yes,
FL9306,2023-10-16 - 07:50:39,British Airways,ORD,DXB,41.9742,-87.9073,25.2532,55.3657,Economy,13107.0,316,161.0,14.0,1124.04,399,Yes,
FL5939,2023-10-02 - 08:46:41,American,FRA,JFK,50.0379,8.5622,40.6413,-73.7781,Economy,4999.0,733,488.0,3.0,96.81,280,Yes,
FL9347,2023-02-17 - 22:52:45,Delta,JFK,FRA,40.6413,-73.7781,50.0379,8.5622,Economy,12104.0,165,657.0,40.0,393.78,294,No,
FL6479,2023-09-11 - 02:53:41,Delta,DXB,CDG,25.2532,55.3657,49.0097,2.5479,First,13235.0,853,920.0,6.0,211.0,389,Yes,
FL3506,2023-07-12 - 10:05:08,Air France,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,First,807.0,847,87.0,21.0,286.0,361,Yes,
FL6044,2023-06-06 - 14:34:05,United,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Economy,12610.0,157,59.0,17.0,287.98,351,No,
FL7405,2024-01-31 - 18:23:48,Lufthansa,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Economy,12845.0,583,,90.0,141.4,341,Yes,
FL8634,2023-07-01 - 04:34:33,Ryanair,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,9831.0,290,114.0,154.0,214.46,95,Yes,
FL7797,2023-03-01 - 04:23:20,Ryanair,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,3322.0,876,665.0,0.0,601.02,218,Yes,
FL3174,2024-04-02 - 09:03:30,Emirates,LHR,LAX,51.47,-0.4543,33.9425,-118.4081,Economy,11011.0,314,222.0,0.0,255.14,402,Yes,
FL1417,2023-10-10 - 13:26:50,British Airways,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,9477.0,591,557.0,0.0,147.19,392,Yes,
FL6570,2023-05-05 - 10:27:32,Lufthansa,CDG,FRA,49.0097,2.5479,50.0379,8.5622,Economy,7298.0,621,213.0,0.0,744.5,98,Yes,
FL3119,2023-01-30 - 03:16:06,Emirates,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,14242.0,891,922.0,0.0,1002.75,148,No,
FL1017,2023-09-14 - 11:01:10,Emirates,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,6266.0,538,622.0,1.0,500.91,240,Yes,
FL4053,2024-01-31 - 03:49:43,British Airways,JFK,ORD,40.6413,-73.7781,41.9742,-87.9073,Economy,12291.0,199,444.0,128.0,789.78,415,No,
FL8773,2023-02-17 - 08:18:40,United,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,6714.0,620,631.0,0.0,150.92,342,Yes,
FL4500,2023-05-08 - 04:00:56,Lufthansa,LHR,CDG,51.47,-0.4543,49.0097,2.5479,Economy,6439.0,647,631.0,85.0,265.71,171,No,
FL3926,2023-10-07 - 12:36:25,Lufthansa,ORD,JFK,41.9742,-87.9073,40.6413,-73.7781,Economy,14508.0,529,916.0,63.0,490.24,93,No,
FL7101,2023-05-25 - 18:29:24,Delta,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,7275.0,480,636.0,16.0,664.64,393,No,
FL2998,2023-10-10 - 06:09:48,Lufthansa,NRT,DXB,35.772,140.3929,25.2532,55.3657,First,4735.0,525,224.0,29.0,339.74,398,Yes,
FL5326,2023-07-22 - 17:44:35,Air France,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,2071.0,120,,74.0,250.58,381,Yes,
FL2149,2023-10-01 - 03:38:31,Delta,FRA,NRT,50.0379,8.5622,35.772,140.3929,Economy,7074.0,171,613.0,25.0,353.17,149,No,
FL5343,2023-01-22 - 05:52:59,United,LAX,NRT,33.9425,-118.4081,35.772,140.3929,Economy,9728.0,308,586.0,0.0,,283,Early,
FL1499,2023-12-27 - 06:09:48,Emirates,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,First,13244.0,148,544.0,0.0,256.08,192,Yes,
FL7308,2023-05-16 - 15:58:07,British Airways,ORD,LHR,41.9742,-87.9073,51.47,-0.4543,Economy,3142.0,257,,68.0,712.46,269,No,
FL7740,2024-01-27 - 05:08:10,British Airways,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,14096.0,186,93.0,30.0,321.19,199,Yes,
FL3117,2023-02-24 - 00:33:37,Air France,LHR,ORD,51.47,-0.4543,41.9742,-87.9073,Economy,7353.0,608,704.0,60.0,,226,Yes,
FL9662,2023-04-29 - 08:46:41,Lufthansa,JFK,SIN,40.6413,-73.7781,1.3644,103.9915,Economy,10672.0,378,186.0,5.0,154.6,273,Yes,
FL5822,2023-06-25 - 10:10:44,Emirates,JFK,SIN,40.6413,-73.7781,1.3644,103.9915,Economy,8406.0,287,723.0,12.0,101.29,263,Yes,
FL4345,2024-01-08 - 02:14:28,Lufthansa,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,11259.0,583,949.0,0.0,496.18,409,Yes,
FL1086,2024-04-20 - 14:06:04,Delta,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,First,12351.0,509,692.0,8.0,179.83,396,Yes,
FL1230,2023-10-08 - 03:10:30,Air France,NRT,SYD,35.772,140.3929,-33.9399,151.1753,Economy,14455.0,425,814.0,52.0,318.88,361,Yes,
FL4256,2024-06-20 - 21:28:42,Lufthansa,SIN,SYD,1.3644,103.9915,-33.9399,151.1753,First,4479.0,443,357.0,0.0,239.55,85,Yes,
FL2015,2023-08-20 - 21:00:42,Ryanair,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Economy,7591.0,480,357.0,71.0,234.69,149,Early,
FL6440,2023-12-16 - 07:56:15,Delta,JFK,SIN,40.6413,-73.7781,1.3644,103.9915,Economy,2062.0,528,420.0,108.0,,147,Early,
FL1382,2024-06-21 - 19:19:50,Emirates,NRT,ORD,35.772,140.3929,41.9742,-87.9073,Economy,7726.0,797,109.0,42.0,218.0,80,No,
FL3700,2023-10-05 - 16:54:09,American,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Business,8814.0,850,759.0,9.0,,240,Yes,
FL9692,2023-07-21 - 12:36:25,Delta,SYD,ORD,-33.9399,151.1753,41.9742,-87.9073,Economy,2757.0,593,,0.0,185.84,221,No,
FL9142,2023-02-13 - 02:20:04,British Airways,DXB,CDG,25.2532,55.3657,49.0097,2.5479,Economy,10182.0,85,309.0,0.0,338.94,325,No,
FL2616,2024-03-23 - 08:41:05,British Airways,ORD,CDG,41.9742,-87.9073,49.0097,2.5479,Business,3266.0,559,344.0,57.0,819.8,338,Yes,
FL4118,2024-02-01 - 01:40:51,Lufthansa,CDG,DXB,49.0097,2.5479,25.2532,55.3657,Economy,14104.0,839,507.0,23.0,313.86,303,Yes,
FL1384,2023-05-08 - 18:35:01,United,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Economy,9089.0,411,737.0,18.0,363.17,158,Yes,
FL4899,2023-07-13 - 00:39:13,Delta,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,10050.0,214,881.0,0.0,459.96,327,No,
FL5579,2024-01-25 - 09:25:54,Ryanair,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,5971.0,848,,16.0,,236,Yes,
FL6383,2023-10-15 - 02:42:29,Emirates,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,3864.0,844,853.0,4.0,124.38,218,Yes,
FL5056,2023-07-06 - 15:41:19,Delta,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,892.0,293,,28.0,429.91,354,Yes,
FL4557,2023-03-31 - 05:30:35,Air France,DXB,ORD,25.2532,55.3657,41.9742,-87.9073,Economy,6250.0,551,307.0,,191.66,214,Yes,
FL5434,2023-08-27 - 20:32:41,American,FRA,LHR,50.0379,8.5622,51.47,-0.4543,Business,11454.0,436,587.0,29.0,966.35,183,Yes,
FL8869,2024-06-10 - 06:32:13,Emirates,SIN,JFK,1.3644,103.9915,40.6413,-73.7781,Economy,6696.0,792,847.0,8.0,250.0,361,No,
FL9621,2023-01-27 - 16:59:45,Lufthansa,LHR,FRA,51.47,-0.4543,50.0379,8.5622,First,1344.0,137,723.0,5.0,264.83,162,Yes,
FL8089,2023-01-13 - 10:38:45,United,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Economy,12080.0,424,,124.0,285.13,384,Yes,
FL8075,2024-05-14 - 20:49:29,Lufthansa,ORD,SIN,41.9742,-87.9073,1.3644,103.9915,Economy,3341.0,237,817.0,11.0,1396.51,199,No,
FL3668,2024-06-18 - 18:29:24,Lufthansa,ORD,FRA,41.9742,-87.9073,50.0379,8.5622,Economy,5923.0,757,241.0,11.0,160.07,140,No,
FL5755,2023-02-09 - 18:12:36,American,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Business,10332.0,432,,107.0,536.26,385,Yes,
FL6643,2024-01-26 - 14:34:05,Lufthansa,SIN,ORD,1.3644,103.9915,41.9742,-87.9073,Economy,2238.0,676,816.0,0.0,356.7,324,Yes,
FL6010,2024-05-18 - 19:31:03,Air France,JFK,FRA,40.6413,-73.7781,50.0379,8.5622,Economy,13823.0,720,316.0,26.0,,253,No,
FL2417,2024-04-28 - 11:29:10,United,CDG,ORD,49.0097,2.5479,41.9742,-87.9073,Economy,2470.0,610,670.0,69.0,197.87,107,No,
FL3062,2024-05-29 - 03:10:30,Ryanair,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Economy,2247.0,220,404.0,27.0,289.78,143,Yes,Technical
FL4470,2023-10-31 - 19:19:50,British Airways,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Economy,9530.0,399,172.0,0.0,670.04,136,No,
FL2353,2023-02-19 - 18:35:01,Delta,DXB,NRT,25.2532,55.3657,35.772,140.3929,Economy,5819.0,883,832.0,73.0,1553.48,167,Yes,
FL8888,2023-08-08 - 17:38:59,Air France,LAX,DXB,33.9425,-118.4081,25.2532,55.3657,Business,12527.0,889,841.0,15.0,127.45,119,Yes,
FL5245,2023-03-30 - 00:22:24,Ryanair,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,9557.0,198,636.0,0.0,83.3,208,Yes,
FL3717,2024-06-08 - 10:49:57,British Airways,CDG,SYD,49.0097,2.5479,-33.9399,151.1753,Economy,7498.0,443,603.0,0.0,343.6,258,Yes,
FL1818,2024-02-08 - 15:46:55,American,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Business,5857.0,692,649.0,18.0,124.18,361,No,
FL6926,2023-08-25 - 02:59:17,United,LHR,JFK,51.47,-0.4543,40.6413,-73.7781,Economy,8671.0,763,907.0,28.0,157.79,259,Yes,
FL1898,2023-04-16 - 14:50:53,Ryanair,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,1193.0,857,890.0,0.0,982.61,219,No,
FL7124,2023-06-23 - 07:11:26,Ryanair,LAX,LHR,33.9425,-118.4081,51.47,-0.4543,Economy,6387.0,785,519.0,5.0,203.68,291,Yes,
FL5090,2023-12-04 - 19:08:38,British Airways,SYD,LHR,-33.9399,151.1753,51.47,-0.4543,Economy,12283.0,286,861.0,35.0,1148.19,357,Yes,
FL6087,2024-06-06 - 07:50:39,Delta,SIN,FRA,1.3644,103.9915,50.0379,8.5622,Business,12530.0,848,781.0,69.0,505.47,312,Yes,
FL6182,2023-10-29 - 09:03:30,Emirates,FRA,DXB,50.0379,8.5622,25.2532,55.3657,Economy,1064.0,462,280.0,0.0,683.16,304,Early,
FL8589,2023-05-31 - 05:36:11,Emirates,SYD,LAX,-33.9399,151.1753,33.9425,-118.4081,Economy,4010.0,400,945.0,88.0,332.92,402,Yes,Technical
FL5593,2023-12-31 - 12:08:24,American,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,7497.0,784,414.0,0.0,303.48,123,Yes,Crew
FL1170,2023-09-20 - 12:42:01,Lufthansa,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,Economy,877.0,154,284.0,0.0,979.97,177,Yes,Crew
FL7392,2023-05-20 - 00:05:36,Ryanair,DXB,JFK,25.2532,55.3657,40.6413,-73.7781,Economy,3204.0,297,872.0,0.0,,116,Yes,
FL1309,2023-04-24 - 19:31:03,Delta,JFK,SYD,40.6413,-73.7781,-33.9399,151.1753,Economy,9076.0,464,899.0,0.0,126.7,368,No,
FL3105,2023-04-12 - 01:35:15,Delta,ORD,NRT,41.9742,-87.9073,35.772,140.3929,Economy,13174.0,200,,0.0,665.9,289,Yes,
FL1083,2023-11-20 - 20:04:40,Lufthansa,ORD,SYD,41.9742,-87.9073,-33.9399,151.1753,Economy,12455.0,827,630.0,29.0,577.77,348,Yes,
FL6819,2024-05-03 - 15:18:54,Lufthansa,SIN,CDG,1.3644,103.9915,49.0097,2.5479,Economy,13102.0,351,301.0,32.0,1317.61,314,Yes,
FL2984,2024-01-21 - 18:01:24,American,SYD,JFK,-33.9399,151.1753,40.6413,-73.7781,Economy,4668.0,851,805.0,116.0,1349.83,306,No,
FL1595,2023-11-07 - 11:34:47,American,JFK,LHR,40.6413,-73.7781,51.47,-0.4543,Economy,9674.0,498,848.0,0.0,439.06,96,Yes,
FL4301,2024-01-22 - 01:18:26,Ryanair,JFK,DXB,40.6413,-73.7781,25.2532,55.3657,Business,2240.0,421,127.0,31.0,479.12,405,No,
FL7387,2024-05-29 - 17:44:35,Air France,SYD,NRT,-33.9399,151.1753,35.772,140.3929,Business,8433.0,198,417.0,42.0,137.18,107,No,
FL7400,2023-10-19 - 23:15:10,Emirates,ORD,SIN,41.9742,-87.9073,1.3644,103.9915,Economy,4564.0,279,843.0,84.0,950.15,218,No,
FL3844,2024-06-17 - 13:21:14,Emirates,SYD,SIN,-33.9399,151.1753,1.3644,103.9915,Business,2105.0,621,675.0,0.0,1543.11,353,Yes,
FL7430,2023-11-10 - 19:42:15,British Airways,SIN,NRT,1.3644,103.9915,35.772,140.3929,Business,13758.0,268,430.0,51.0,2876.31,97,Yes,
FL8773,2023-04-10 - 13:10:02,Emirates,LHR,FRA,51.47,-0.4543,50.0379,8.5622,Economy,11925.0,733,269.0,0.0,733.5,273,Yes,
FL8323,2023-09-29 - 00:39:13,Delta,LAX,SYD,33.9425,-118.4081,-33.9399,151.1753,Economy,6248.0,868,,0.0,157.61,283,No,
FL3254,2023-04-07 - 12:19:36,Lufthansa,CDG,LAX,49.0097,2.5479,33.9425,-118.4081,Economy,1066.0,233,947.0,0.0,430.71,320,Yes,
FL9173,2024-03-01 - 04:56:57,United,DXB,FRA,25.2532,55.3657,50.0379,8.5622,Economy,3900.0,277,929.0,42.0,361.21,368,Early,
FL2086,2024-01-12 - 00:56:01,American,SIN,LHR,1.3644,103.9915,51.47,-0.4543,Business,1481.0,452,573.0,17.0,213.69,173,Yes,
FL8816,2024-04-26 - 23:03:58,Lufthansa,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Business,5061.0,574,579.0,0.0,113.14,394,No,
FL5360,2023-02-20 - 16:26:08,Emirates,SIN,DXB,1.3644,103.9915,25.2532,55.3657,Economy,3276.0,851,921.0,0.0,605.64,127,Yes,
FL7402,2023-01-04 - 15:24:30,Lufthansa,CDG,SIN,49.0097,2.5479,1.3644,103.9915,Economy,866.0,390,756.0,23.0,311.92,175,Yes,
