order_id,order_date,customer_country,product_category,product_name,quantity,unit_price,discount_pct,payment_method,order_status,customer_age,customer_lat,customer_lon,review_score,shipping_days,revenue
ORD-100557,2023-02-11 21:09:00.360240,Canada,Beauty,Product_136,8,231.71,5,Credit Card,Processing,35,-7.4328,-103.6219,4.0,,1761.0
ORD-100558,2023-02-12 14:40:54.436290,Japan,,Product_124,4,15.1,15,Bank Transfer,Delivered,33,-4.44,-107.3023,2.0,19.0,51.34
ORD-100559,2023-02-13 08:12:48.512341,France,Clothing,Product_106,5,10.84,20,Crypto,Delivered,69,-38.5677,129.3021,5.0,5.0,43.36
ORD-100560,2023-02-14 01:44:42.588392,France,Clothing,Product_193,4,28.79,0,Gift Card,Delivered,33,64.562,63.9938,4.0,18.0,115.16
ORD-100561,2023-02-14 19:16:36.664442,India,Food,Product_185,1,244.14,0,PayPal,Delivered,30,-59.6398,16.5766,3.0,,244.14
ORD-100562,2023-02-15 12:48:30.740493,UK,Beauty,Product_93,8,11.46,25,Credit Card,Delivered,46,60.6642,-35.6621,5.0,16.0,68.76
ORD-100563,2023-02-16 06:20:24.816544,India,Toys,Product_109,1,1.48,0,Crypto,Delivered,26,59.317,-24.9057,4.0,16.0,1.48
ORD-100564,2023-02-16 23:52:18.892595,Canada,Electronics,Product_99,5,35.58,5,Bank Transfer,Delivered,43,-17.2099,-159.3233,,16.0,169.0
ORD-100565,2023-02-17 17:24:12.968645,Mexico,Electronics,Product_168,6,103.49,10,PayPal,Shipped,45,35.0784,-16.2323,5.0,19.0,558.85
ORD-100566,2023-02-18 10:56:07.044696,Mexico,Electronics,Product_142,6,9.81,5,Credit Card,Delivered,58,-25.8708,106.3638,,16.0,55.92
ORD-100567,2023-02-19 04:28:01.120747,UK,Electronics,Product_35,5,91.61,15,Gift Card,Delivered,30,42.4344,-40.3249,2.0,1.0,389.34
ORD-100568,2023-02-19 21:59:55.196797,Canada,Food,Product_176,3,9.55,0,PayPal,Delivered,53,15.7512,-41.9107,,10.0,28.65
ORD-100569,2023-02-20 15:31:49.272848,UK,Sports,Product_84,5,27.77,5,PayPal,Delivered,26,-19.4696,-174.342,2.0,2.0,131.91
ORD-100570,2023-02-21 09:03:43.348899,Germany,Electronics,Product_56,8,81.71,10,Crypto,Delivered,64,-5.9683,-15.1793,3.0,14.0,588.31
ORD-100571,2023-02-22 02:35:37.424949,,Sports,Product_177,2,7.96,20,Credit Card,Delivered,31,33.135,-170.8784,1.0,8.0,12.74
ORD-100572,2023-02-22 20:07:31.501000,France,Sports,Product_141,6,41.17,0,Crypto,Delivered,68,62.3232,25.3258,3.0,6.0,247.02
ORD-100573,2023-02-23 13:39:25.577051,Australia,Toys,Product_189,9,142.3,0,Crypto,Delivered,29,-42.3519,2.442,4.0,3.0,1280.7
ORD-100574,2023-02-24 07:11:19.653102,Japan,Electronics,Product_49,8,58.48,0,Bank Transfer,Delivered,70,17.1341,122.4031,,16.0,467.84
ORD-100575,2023-02-25 00:43:13.729152,Canada,Books,Product_46,8,13.95,10,Gift Card,Delivered,74,-25.7466,29.441,5.0,17.0,100.44
ORD-100576,2023-02-25 18:15:07.805203,USA,Home & Garden,Product_113,8,204.89,25,PayPal,Cancelled,49,48.1853,-63.5662,4.0,12.0,1229.34
ORD-100577,2023-02-26 11:47:01.881254,UK,Clothing,Product_190,7,72.97,15,Credit Card,Delivered,55,-50.518,5.8432,,19.0,434.17
ORD-100578,2023-02-27 05:18:55.957304,Japan,Sports,Product_136,8,3.55,15,Gift Card,Delivered,20,33.009,71.8943,4.0,3.0,24.14
ORD-100579,2023-02-27 22:50:50.033355,USA,Beauty,Product_43,6,93.42,15,Gift Card,Delivered,74,-36.3823,-146.173,5.0,,476.44
ORD-100580,2023-02-28 16:22:44.109406,Japan,,Product_148,2,16.68,25,Credit Card,Delivered,71,20.512,43.5867,,16.0,25.02
ORD-100581,2023-03-01 09:54:38.185456,Australia,Home & Garden,Product_124,2,41.92,25,Gift Card,Delivered,69,52.8185,149.9855,4.0,11.0,62.88
ORD-100582,2023-03-02 03:26:32.261507,USA,Beauty,Product_97,8,111.01,0,Bank Transfer,Delivered,33,41.9359,-72.3131,,16.0,888.08
ORD-100583,2023-03-02 20:58:26.337558,India,Books,Product_90,1,17.12,5,Gift Card,Shipped,37,41.6473,45.585,4.0,2.0,16.26
ORD-100584,2023-03-03 14:30:20.413609,Brazil,Beauty,Product_39,6,4.6,0,Bank Transfer,Delivered,49,9.9091,115.6786,4.0,4.0,27.6
ORD-100585,2023-03-04 08:02:14.489659,India,Clothing,Product_85,6,201.67,15,PayPal,Delivered,73,60.2507,4.2503,4.0,4.0,1028.52
ORD-100586,2023-03-05 01:34:08.565710,Mexico,Clothing,Product_177,4,133.95,20,PayPal,Processing,40,19.3942,78.4726,5.0,17.0,428.64
ORD-100587,2023-03-05 19:06:02.641761,Brazil,Sports,Product_192,3,29.82,10,Crypto,Cancelled,34,63.8649,-68.0363,3.0,1.0,80.51
ORD-100588,2023-03-06 12:37:56.717811,India,Electronics,Product_62,3,92.21,0,Bank Transfer,Delivered,33,13.7805,-69.819,2.0,1.0,276.63
ORD-100589,2023-03-07 06:09:50.793862,Brazil,Toys,Product_106,1,21.26,0,PayPal,Delivered,55,8.3054,60.3302,4.0,5.0,21.26
ORD-100590,2023-03-07 23:41:44.869913,Brazil,Books,Product_107,3,37.2,0,Gift Card,Delivered,25,-29.9823,73.9472,5.0,,111.6
ORD-100591,2023-03-08 17:13:38.945963,France,Sports,Product_54,4,27.85,15,Credit Card,Delivered,36,13.5462,157.3235,,,94.69
ORD-100592,2023-03-09 10:45:33.022014,UK,Books,Product_126,5,22.32,25,Credit Card,Delivered,47,-41.021,-99.0581,,6.0,83.7
ORD-100593,2023-03-10 04:17:27.098065,UK,Electronics,Product_9,3,50.97,0,Bank Transfer,Delivered,74,57.4082,-11.4417,3.0,17.0,152.91
ORD-100594,2023-03-10 21:49:21.174116,France,Food,Product_88,6,7.77,20,Crypto,Shipped,51,31.2454,-89.8151,4.0,13.0,37.3
ORD-100595,2023-03-11 15:21:15.250166,Japan,Beauty,Product_37,5,24.49,0,Gift Card,Delivered,31,74.1408,-151.1668,5.0,8.0,122.45
ORD-100596,2023-03-12 08:53:09.326217,Germany,Beauty,Product_49,3,48.3,15,Bank Transfer,Delivered,39,-47.5668,-34.837,5.0,12.0,123.16
ORD-100597,2023-03-13 02:25:03.402268,,Toys,Product_41,6,300.58,5,Credit Card,Delivered,61,-27.5092,-45.3309,2.0,15.0,1713.31
ORD-100598,2023-03-13 19:56:57.478318,USA,Electronics,Product_17,6,8.16,0,Bank Transfer,Processing,34,58.4164,-82.6437,4.0,19.0,48.96
ORD-100599,2023-03-14 13:28:51.554369,USA,Sports,Product_88,8,61.85,0,Gift Card,Delivered,32,-6.6407,-73.0818,4.0,17.0,494.8
ORD-100600,2023-03-15 07:00:45.630420,Brazil,Toys,Product_21,2,70.54,20,PayPal,Shipped,67,2.9509,-50.2517,1.0,9.0,112.86
ORD-100601,2023-03-16 00:32:39.706470,India,Electronics,Product_51,1,3.48,0,Gift Card,Delivered,65,56.188,175.9815,,18.0,3.48
ORD-100602,2023-03-16 18:04:33.782521,India,Home & Garden,Product_59,4,54.2,0,PayPal,Delivered,49,10.4461,101.8648,4.0,2.0,216.8
ORD-100603,2023-03-17 11:36:27.858572,UK,Clothing,Product_167,7,95.23,15,PayPal,Delivered,30,-33.8808,-154.2956,3.0,11.0,566.62
ORD-100604,2023-03-18 05:08:21.934623,Canada,Toys,Product_183,3,67.11,15,PayPal,Delivered,38,60.4241,134.0687,5.0,17.0,171.13
ORD-100605,2023-03-18 22:40:16.010673,Japan,Toys,Product_41,3,29.94,20,Bank Transfer,Delivered,66,-55.8067,47.9892,3.0,18.0,71.86
ORD-100606,2023-03-19 16:12:10.086724,Mexico,Sports,Product_39,5,49.4,15,Credit Card,Delivered,57,60.8785,140.6138,5.0,15.0,209.95
ORD-100607,2023-03-20 09:44:04.162775,Australia,Books,Product_141,5,40.6,25,Bank Transfer,Delivered,50,-53.1798,-56.9845,5.0,7.0,152.25
ORD-100608,2023-03-21 03:15:58.238825,India,Home & Garden,Product_192,3,4.36,20,Credit Card,Shipped,74,29.8897,-12.7732,,16.0,10.46
ORD-100609,2023-03-21 20:47:52.314876,Australia,Sports,Product_11,9,41.76,15,Gift Card,Delivered,44,-50.3233,142.6417,2.0,1.0,319.46
ORD-100610,2023-03-22 14:19:46.390927,Brazil,Electronics,Product_147,4,21.32,0,Crypto,Delivered,52,35.3388,-81.8737,5.0,18.0,85.28
ORD-100611,2023-03-23 07:51:40.466977,Australia,Electronics,Product_139,3,14.21,10,Gift Card,Delivered,33,-55.4139,149.5803,5.0,8.0,38.37
ORD-100612,2023-03-24 01:23:34.543028,Mexico,Electronics,Product_77,2,653.25,0,Bank Transfer,Shipped,45,53.7318,118.2599,3.0,7.0,1306.5
ORD-100613,2023-03-24 18:55:28.619079,France,Food,Product_127,9,148.88,0,Bank Transfer,Returned,51,2.9024,173.0009,,2.0,1339.92
ORD-100614,2023-03-25 12:27:22.695130,Mexico,,Product_46,4,8.33,15,Credit Card,Delivered,64,-47.3837,-63.2673,3.0,12.0,28.32
ORD-100615,2023-03-26 05:59:16.771180,Australia,Books,Product_45,3,50.2,5,Bank Transfer,Delivered,18,35.4206,-95.1289,5.0,16.0,143.07
ORD-100616,2023-03-26 23:31:10.847231,Mexico,Home & Garden,Product_1,7,190.5,0,PayPal,Delivered,58,6.0542,-60.8879,5.0,9.0,1333.5
ORD-100617,2023-03-27 17:03:04.923282,Germany,Beauty,Product_168,8,5.5,0,Bank Transfer,Cancelled,65,-34.2219,163.6739,5.0,11.0,44.0
ORD-100618,2023-03-28 10:34:58.999332,Brazil,Clothing,Product_108,2,36.32,5,Credit Card,Processing,48,-57.8842,-60.0936,,15.0,69.01
ORD-100619,2023-03-29 04:06:53.075383,Japan,Books,Product_19,7,38.43,25,Credit Card,Delivered,53,-3.5702,23.4763,,3.0,201.76
ORD-100620,2023-03-29 21:38:47.151434,France,Books,Product_76,5,7.18,5,PayPal,Delivered,61,-48.4401,-34.6755,3.0,13.0,34.1
ORD-100621,2023-03-30 15:10:41.227484,India,Food,Product_72,5,52.22,15,Credit Card,Delivered,50,-47.2871,-37.3607,3.0,,221.94
ORD-100622,2023-03-31 08:42:35.303535,USA,Beauty,Product_189,3,126.41,0,Crypto,Delivered,50,-23.9105,-110.3837,3.0,2.0,379.23
ORD-100623,2023-04-01 02:14:29.379586,Japan,Beauty,Product_109,5,202.28,0,Gift Card,Shipped,56,25.1119,13.3486,4.0,6.0,1011.4
ORD-100624,2023-04-01 19:46:23.455637,USA,Clothing,Product_12,2,24.55,0,Bank Transfer,Delivered,35,11.5379,125.7855,,6.0,49.1
ORD-100625,2023-04-02 13:18:17.531687,Brazil,Clothing,Product_189,4,666.46,0,Crypto,Delivered,40,-50.6867,-162.1854,,12.0,2665.84
ORD-100626,2023-04-03 06:50:11.607738,,Beauty,Product_161,6,2.8,5,Bank Transfer,Shipped,40,70.7382,140.1216,3.0,4.0,15.96
ORD-100627,2023-04-04 00:22:05.683789,UK,Electronics,Product_45,1,50.78,25,Crypto,Processing,32,59.7678,59.5703,5.0,5.0,38.08
ORD-100628,2023-04-04 17:53:59.759839,India,Books,Product_90,4,6.08,0,Bank Transfer,Delivered,43,-25.0046,42.0257,4.0,8.0,24.32
ORD-100629,2023-04-05 11:25:53.835890,Germany,Sports,Product_103,6,36.9,10,PayPal,Shipped,47,-43.4843,45.3241,4.0,6.0,199.26
ORD-100630,2023-04-06 04:57:47.911941,UK,Clothing,Product_197,9,17.7,5,Credit Card,Delivered,42,67.2244,-73.3429,5.0,3.0,151.33
ORD-100631,2023-04-06 22:29:41.987992,Brazil,Food,Product_8,2,60.84,0,Credit Card,Cancelled,62,2.2541,-30.548,,8.0,121.68
ORD-100632,2023-04-07 16:01:36.064042,Japan,Food,Product_153,7,28.44,0,PayPal,Processing,33,-17.9925,107.7444,5.0,19.0,199.08
ORD-100633,2023-04-08 09:33:30.140093,Germany,Clothing,Product_91,6,12.29,15,Crypto,Delivered,56,6.1983,-69.7028,,11.0,62.68
ORD-100634,2023-04-09 03:05:24.216144,Mexico,Beauty,Product_174,2,13.3,0,Gift Card,Shipped,65,44.3205,-10.7927,5.0,18.0,26.6
ORD-100635,2023-04-09 20:37:18.292194,Australia,Home & Garden,Product_87,8,336.62,0,Crypto,Cancelled,62,-37.268,-172.9324,3.0,10.0,2692.96
ORD-100636,2023-04-10 14:09:12.368245,Germany,Sports,Product_158,7,56.39,5,Credit Card,Delivered,31,43.6119,84.081,3.0,12.0,374.99
ORD-100637,2023-04-11 07:41:06.444296,,Sports,Product_175,5,4.29,20,Gift Card,Delivered,34,41.1753,-29.6272,4.0,8.0,17.16
ORD-100638,2023-04-12 01:13:00.520346,Canada,Clothing,Product_177,5,64.13,20,Bank Transfer,Processing,29,12.812,9.1292,5.0,19.0,256.52
ORD-100639,2023-04-12 18:44:54.596397,Australia,Electronics,Product_175,7,26.22,25,Gift Card,Delivered,46,56.8887,-138.7118,5.0,16.0,137.66
ORD-100640,2023-04-13 12:16:48.672448,USA,Home & Garden,Product_84,9,33.3,0,Crypto,Delivered,49,-42.1606,177.0171,,18.0,299.7
ORD-100641,2023-04-14 05:48:42.748499,India,Sports,Product_82,9,88.58,0,PayPal,Cancelled,73,20.3897,-71.1116,,9.0,797.22
ORD-100642,2023-04-14 23:20:36.824549,,Clothing,Product_146,9,136.99,15,Bank Transfer,Shipped,41,0.6613,48.5963,4.0,4.0,1047.97
ORD-100643,2023-04-15 16:52:30.900600,Germany,Food,Product_194,6,11.82,15,Crypto,Delivered,69,-2.9906,29.2451,3.0,,60.28
ORD-100644,2023-04-16 10:24:24.976651,,Sports,Product_68,6,31.95,0,Bank Transfer,Delivered,30,-25.9043,102.6332,5.0,2.0,191.7
ORD-100645,2023-04-17 03:56:19.052701,Brazil,Toys,Product_161,3,17.2,0,Gift Card,Delivered,73,-9.7422,-74.2187,,9.0,51.6
ORD-100646,2023-04-17 21:28:13.128752,Mexico,Home & Garden,Product_127,1,67.78,15,Credit Card,Delivered,37,-45.3996,92.1338,3.0,,57.61
ORD-100647,2023-04-18 15:00:07.204803,Japan,Home & Garden,Product_164,7,25.06,20,Crypto,Delivered,32,-26.0341,-42.2994,,18.0,140.34
ORD-100648,2023-04-19 08:32:01.280853,India,Toys,Product_82,4,34.3,0,PayPal,Shipped,73,-23.2847,-31.9821,4.0,11.0,137.2
ORD-100649,2023-04-20 02:03:55.356904,USA,Books,Product_147,1,23.94,5,Gift Card,Delivered,70,37.2902,62.1765,3.0,,22.74
ORD-100650,2023-04-20 19:35:49.432955,USA,Food,Product_156,8,29.16,10,Crypto,Delivered,21,-53.4457,102.3429,5.0,6.0,209.95
ORD-100651,2023-04-21 13:07:43.509006,Germany,Toys,Product_168,6,256.1,0,PayPal,Delivered,71,27.911,60.072,4.0,,1536.6
ORD-100652,2023-04-22 06:39:37.585056,Japan,Beauty,Product_84,6,583.43,25,Crypto,Returned,51,-30.1097,143.9566,2.0,16.0,2625.44
ORD-100653,2023-04-23 00:11:31.661107,UK,Beauty,Product_113,2,52.07,25,Gift Card,Delivered,45,-48.9487,-77.3427,,4.0,78.1
ORD-100654,2023-04-23 17:43:25.737158,USA,Clothing,Product_76,1,29.37,15,Crypto,Delivered,67,-19.3912,144.222,5.0,2.0,24.96
ORD-100655,2023-04-24 11:15:19.813208,Brazil,Home & Garden,Product_122,2,4.88,5,Bank Transfer,Delivered,19,-29.6962,-132.8891,5.0,7.0,9.27
ORD-100656,2023-04-25 04:47:13.889259,Canada,Books,Product_143,4,13.3,10,Gift Card,Delivered,74,14.5244,57.4309,5.0,,47.88
ORD-100657,2023-04-25 22:19:07.965310,India,,Product_41,2,28.44,25,Crypto,Delivered,64,-11.7542,17.147,2.0,,42.66
ORD-100658,2023-04-26 15:51:02.041360,USA,Sports,Product_167,1,14.04,0,Credit Card,Delivered,47,70.4092,-1.9311,5.0,,14.04
ORD-100659,2023-04-27 09:22:56.117411,Brazil,Sports,Product_2,7,15.93,0,Crypto,Delivered,43,70.0792,-68.0717,4.0,17.0,111.51
ORD-100660,2023-04-28 02:54:50.193462,Brazil,Toys,Product_191,8,219.31,0,Bank Transfer,Delivered,68,-0.0984,1.3438,,4.0,1754.48
ORD-100661,2023-04-28 20:26:44.269513,India,Books,Product_29,6,34.28,10,PayPal,Delivered,64,47.3368,-121.7616,5.0,19.0,185.11
ORD-100662,2023-04-29 13:58:38.345563,,Toys,Product_105,4,38.16,0,PayPal,Delivered,43,-58.2087,-47.0445,2.0,7.0,152.64
ORD-100663,2023-04-30 07:30:32.421614,Brazil,Food,Product_194,6,14.75,25,PayPal,Delivered,37,13.9546,-144.4749,4.0,11.0,66.38
ORD-100664,2023-05-01 01:02:26.497665,Canada,Toys,Product_51,3,136.05,0,Credit Card,Delivered,59,40.3454,25.8648,1.0,13.0,408.15
ORD-100665,2023-05-01 18:34:20.573715,Brazil,Sports,Product_75,8,25.66,20,Bank Transfer,Delivered,45,-30.7127,-145.5236,4.0,3.0,164.22
ORD-100666,2023-05-02 12:06:14.649766,Brazil,Home & Garden,Product_10,2,17.72,15,Gift Card,Delivered,73,-51.7418,-122.2759,3.0,14.0,30.12
ORD-100667,2023-05-03 05:38:08.725817,Brazil,Toys,Product_142,5,4.97,25,PayPal,Shipped,37,-38.9509,-149.232,5.0,,18.64
ORD-100668,2023-05-03 23:10:02.801867,Mexico,Electronics,Product_51,1,30.77,25,Bank Transfer,Delivered,28,-0.3505,-42.7282,,18.0,23.08
ORD-100669,2023-05-04 16:41:56.877918,Mexico,Home & Garden,Product_118,6,17.07,25,Crypto,Delivered,27,8.3601,123.105,4.0,5.0,76.82
ORD-100670,2023-05-05 10:13:50.953969,UK,Books,Product_121,2,250.01,0,Credit Card,Delivered,40,-8.5805,146.4827,5.0,13.0,500.02
ORD-100671,2023-05-06 03:45:45.030020,USA,Books,Product_39,4,302.68,5,Bank Transfer,Returned,54,-0.6035,-154.1198,5.0,13.0,1150.18
ORD-100672,2023-05-06 21:17:39.106070,Brazil,Toys,Product_28,6,7.52,25,Bank Transfer,Cancelled,58,3.4817,48.4381,4.0,14.0,33.84
ORD-100673,2023-05-07 14:49:33.182121,Japan,Home & Garden,Product_3,8,8.61,0,Gift Card,Delivered,69,43.8739,66.3788,4.0,,68.88
ORD-100674,2023-05-08 08:21:27.258172,USA,Sports,Product_84,8,23.77,20,Bank Transfer,Delivered,36,-45.7923,12.1572,,13.0,152.13
ORD-100675,2023-05-09 01:53:21.334222,UK,Sports,Product_198,6,12.44,25,Gift Card,Delivered,62,43.8083,60.1146,,18.0,55.98
ORD-100676,2023-05-09 19:25:15.410273,France,Beauty,Product_155,4,42.99,0,Credit Card,Delivered,35,32.9647,-95.8713,,,171.96
ORD-100677,2023-05-10 12:57:09.486324,USA,Books,Product_117,8,22.38,0,Credit Card,Delivered,66,40.1242,-3.7281,2.0,4.0,179.04
ORD-100678,2023-05-11 06:29:03.562374,USA,Clothing,Product_2,8,46.37,5,Crypto,Shipped,44,39.1532,-39.2847,4.0,10.0,352.41
ORD-100679,2023-05-12 00:00:57.638425,Australia,,Product_93,1,112.09,10,Gift Card,Delivered,23,3.5299,-147.7051,1.0,5.0,100.88
ORD-100680,2023-05-12 17:32:51.714476,Germany,Sports,Product_166,4,9.23,0,Gift Card,Cancelled,27,-31.461,45.2003,,18.0,36.92
ORD-100681,2023-05-13 11:04:45.790527,Australia,Home & Garden,Product_131,4,109.32,20,PayPal,Delivered,19,12.4449,-1.7225,4.0,8.0,349.82
ORD-100682,2023-05-14 04:36:39.866577,Canada,Food,Product_144,7,13.81,15,PayPal,Processing,41,69.3276,-80.9374,2.0,14.0,82.17
ORD-100683,2023-05-14 22:08:33.942628,Mexico,Sports,Product_94,7,436.23,20,Crypto,Processing,55,19.451,-9.4733,3.0,2.0,2442.89
ORD-100684,2023-05-15 15:40:28.018679,Mexico,Home & Garden,Product_40,8,231.64,0,Credit Card,Delivered,45,-58.5086,99.1073,4.0,8.0,1853.12
ORD-100685,2023-05-16 09:12:22.094729,Germany,Beauty,Product_2,5,28.91,0,PayPal,Delivered,45,-51.939,108.5968,5.0,16.0,144.55
ORD-100686,2023-05-17 02:44:16.170780,India,Books,Product_81,7,10.42,5,Bank Transfer,Delivered,70,74.0366,53.8294,4.0,7.0,69.29
ORD-100687,2023-05-17 20:16:10.246831,India,Sports,Product_169,8,8.28,10,Credit Card,Delivered,62,-50.2872,-11.6108,5.0,,59.62
ORD-100688,2023-05-18 13:48:04.322881,UK,Toys,Product_12,9,94.48,10,Bank Transfer,Delivered,67,-53.7839,27.2699,2.0,4.0,765.29
ORD-100689,2023-05-19 07:19:58.398932,Germany,Home & Garden,Product_163,3,31.93,5,Gift Card,Delivered,56,-12.3417,-41.3945,,7.0,91.0
ORD-100690,2023-05-20 00:51:52.474983,,Books,Product_65,3,100.71,25,Credit Card,Delivered,19,70.8578,-134.4397,1.0,4.0,226.6
ORD-100691,2023-05-20 18:23:46.551034,India,Food,Product_55,4,466.41,20,Crypto,Cancelled,63,-16.9789,-41.1766,4.0,9.0,1492.51
ORD-100692,2023-05-21 11:55:40.627084,Brazil,Food,Product_45,5,13.14,0,Gift Card,Delivered,22,-4.6656,10.9198,,17.0,65.7
ORD-100693,2023-05-22 05:27:34.703135,Japan,Clothing,Product_101,1,7.57,20,Gift Card,Returned,67,25.6004,35.5802,2.0,,6.06
ORD-100694,2023-05-22 22:59:28.779186,USA,Home & Garden,Product_62,7,41.72,20,Bank Transfer,Delivered,28,-56.7449,156.8884,4.0,,233.63
ORD-100695,2023-05-23 16:31:22.855236,Canada,Beauty,Product_49,9,130.81,0,Gift Card,Processing,27,61.1981,99.84,,14.0,1177.29
ORD-100696,2023-05-24 10:03:16.931287,Brazil,Clothing,Product_127,8,10.71,0,PayPal,Delivered,60,10.1248,-125.2827,5.0,13.0,85.68
ORD-100697,2023-05-25 03:35:11.007338,Brazil,Clothing,Product_153,5,34.52,10,Credit Card,Delivered,19,3.0195,-117.2944,5.0,,155.34
ORD-100698,2023-05-25 21:07:05.083388,Germany,Electronics,Product_23,4,171.41,15,PayPal,Cancelled,32,56.1981,-143.8219,5.0,13.0,582.79
ORD-100699,2023-05-26 14:38:59.159439,UK,Sports,Product_152,7,4.67,20,Bank Transfer,Delivered,56,68.6653,85.7454,,17.0,26.15
ORD-100700,2023-05-27 08:10:53.235490,Canada,Home & Garden,Product_38,5,43.92,0,Bank Transfer,Shipped,58,-2.8376,74.204,5.0,15.0,219.6
ORD-100701,2023-05-28 01:42:47.311541,India,Clothing,Product_28,7,17.32,20,Credit Card,Delivered,54,-36.7205,175.0906,,18.0,96.99
ORD-100702,2023-05-28 19:14:41.387591,Germany,Electronics,Product_21,1,38.44,0,Gift Card,Delivered,24,50.1208,7.9284,4.0,11.0,38.44
ORD-100703,2023-05-29 12:46:35.463642,India,,Product_182,1,77.61,25,Crypto,Delivered,37,-5.5598,117.5094,,4.0,58.21
ORD-100704,2023-05-30 06:18:29.539693,Germany,Books,Product_107,3,43.16,0,Bank Transfer,Shipped,51,66.2986,27.5183,4.0,11.0,129.48
ORD-100705,2023-05-30 23:50:23.615743,Germany,Toys,Product_146,2,9.85,0,Credit Card,Delivered,52,68.2364,134.6712,,,19.7
ORD-100706,2023-05-31 17:22:17.691794,Germany,Toys,Product_164,2,18.15,5,Crypto,Shipped,51,-44.4981,79.5676,,13.0,34.48
ORD-100707,2023-06-01 10:54:11.767845,UK,Home & Garden,Product_99,7,183.44,0,Gift Card,Cancelled,70,69.1348,51.4382,,8.0,1284.08
ORD-100708,2023-06-02 04:26:05.843895,Germany,Clothing,Product_173,2,49.14,20,Bank Transfer,Delivered,39,-10.2835,23.4442,5.0,13.0,78.62
ORD-100709,2023-06-02 21:57:59.919946,France,Toys,Product_119,4,90.77,5,Credit Card,Delivered,48,27.2441,80.2694,4.0,9.0,344.93
ORD-100710,2023-06-03 15:29:53.995997,Japan,Sports,Product_73,2,44.72,5,Credit Card,Shipped,40,-55.3087,-28.9246,,1.0,84.97
ORD-100711,2023-06-04 09:01:48.072048,India,Toys,Product_181,6,87.44,5,Credit Card,Delivered,36,59.9994,-145.2324,4.0,1.0,498.41
ORD-100712,2023-06-05 02:33:42.148098,USA,Toys,Product_122,8,20.59,0,Bank Transfer,Delivered,21,26.6156,-165.605,5.0,15.0,164.72
ORD-100713,2023-06-05 20:05:36.224149,Australia,Toys,Product_30,4,13.18,10,Crypto,Delivered,41,26.8799,-7.5515,4.0,4.0,47.45
ORD-100714,2023-06-06 13:37:30.300200,Canada,Food,Product_188,5,82.8,20,Credit Card,Delivered,37,61.7938,35.745,4.0,1.0,331.2
ORD-100715,2023-06-07 07:09:24.376250,Mexico,Electronics,Product_108,4,128.1,0,Gift Card,Delivered,56,8.6269,-151.6143,4.0,12.0,512.4
ORD-100716,2023-06-08 00:41:18.452301,UK,Clothing,Product_98,3,11.05,0,Credit Card,Delivered,45,-4.5803,-76.7147,4.0,11.0,33.15
ORD-100717,2023-06-08 18:13:12.528352,USA,Sports,Product_32,5,16.59,10,Crypto,Processing,71,56.9274,-64.0684,5.0,19.0,74.66
ORD-100718,2023-06-09 11:45:06.604402,Brazil,Clothing,Product_195,9,27.22,20,Bank Transfer,Delivered,56,40.2268,22.6064,2.0,,195.98
ORD-100719,2023-06-10 05:17:00.680453,France,Food,Product_195,8,231.32,25,Credit Card,Delivered,34,68.1117,-79.7463,4.0,10.0,1387.92
ORD-100720,2023-06-10 22:48:54.756504,Mexico,Home & Garden,Product_156,8,65.09,25,Credit Card,Returned,36,66.9165,-145.5665,3.0,1.0,390.54
ORD-100721,2023-06-11 16:20:48.832555,Australia,Home & Garden,Product_172,8,6.76,0,Gift Card,Shipped,71,-8.386,-120.6516,,3.0,54.08
ORD-100722,2023-06-12 09:52:42.908605,USA,Home & Garden,Product_79,8,29.62,5,Gift Card,Processing,65,0.3431,-117.3788,3.0,14.0,225.11
ORD-100723,2023-06-13 03:24:36.984656,Mexico,Beauty,Product_41,7,24.65,0,Credit Card,Delivered,52,-25.442,123.3702,,,172.55
ORD-100724,2023-06-13 20:56:31.060707,,Toys,Product_63,8,8.1,20,Credit Card,Processing,49,29.1875,-77.6449,3.0,1.0,51.84
ORD-100725,2023-06-14 14:28:25.136757,France,Beauty,Product_23,8,29.2,0,Gift Card,Delivered,64,-10.7868,77.289,,,233.6
ORD-100726,2023-06-15 08:00:19.212808,Australia,Electronics,Product_104,8,23.38,20,Crypto,Delivered,63,46.1236,24.4219,5.0,1.0,149.63
ORD-100727,2023-06-16 01:32:13.288859,Brazil,Home & Garden,Product_75,7,21.46,10,PayPal,Delivered,64,-43.5906,171.734,3.0,15.0,135.2
ORD-100728,2023-06-16 19:04:07.364909,Germany,Food,Product_48,1,20.31,25,PayPal,Delivered,63,-44.2856,-81.7838,5.0,3.0,15.23
ORD-100729,2023-06-17 12:36:01.440960,India,Sports,Product_160,4,193.58,15,Credit Card,Processing,56,-32.3985,-122.9857,3.0,12.0,658.17
ORD-100730,2023-06-18 06:07:55.517011,Brazil,Clothing,Product_57,4,21.4,10,Gift Card,Delivered,74,-48.6206,-161.2664,4.0,19.0,77.04
ORD-100731,2023-06-18 23:39:49.593062,Germany,Toys,Product_118,5,35.15,20,Bank Transfer,Shipped,52,23.7043,-93.2545,4.0,16.0,140.6
ORD-100732,2023-06-19 17:11:43.669112,UK,,Product_100,6,30.86,0,Bank Transfer,Shipped,47,-40.1074,66.2655,4.0,8.0,185.16
